"234","2014-10-01 00:00:00","115","804","1","0","0","6","0","340600"
"234","2014-10-01 00:00:00","0","804","1","0","0","1","0","61"
"234","2014-10-01 00:00:00","9","804","1","0","0","0","0","6109"
"234","2014-10-01 00:00:00","9","804","1","0","0","0","0","610910"
"234","2014-10-01 00:00:00","24","804","1","0","0","1","0","6110"
"234","2014-10-01 00:00:00","24","804","1","0","0","1","0","611030"
"234","2014-10-01 00:00:00","9","804","1","0","0","0","0","6115"
"234","2014-10-01 00:00:00","9","804","1","0","0","0","0","611596"
"234","2014-10-01 00:00:00","0","804","1","0","0","1","0","62"
"234","2014-10-01 00:00:00","38","804","1","0","0","1","0","6203"
"234","2014-10-01 00:00:00","38","804","1","0","0","1","0","620342"
"234","2014-10-01 00:00:00","14","804","1","0","0","1","0","6205"
"234","2014-10-01 00:00:00","14","804","1","0","0","1","0","620520"
"234","2014-10-01 00:00:00","0","804","1","0","0","49","0","63"
"234","2014-10-01 00:00:00","10","804","1","0","0","3","0","6307"
"234","2014-10-01 00:00:00","10","804","1","0","0","3","0","630790"
"234","2014-10-01 00:00:00","4850","804","1","0","0","46","0","6309"
"234","2014-10-01 00:00:00","4850","804","1","0","0","46","0","630900"
"234","2014-10-01 00:00:00","0","804","1","0","0","3","0","69"
"234","2014-10-01 00:00:00","45","804","1","0","0","3","0","6912"
"234","2014-10-01 00:00:00","45","804","1","0","0","3","0","691200"
"234","2014-10-01 00:00:00","0","804","1","0","0","3","0","70"
"234","2014-10-01 00:00:00","45","804","1","0","0","3","0","7013"
"234","2014-10-01 00:00:00","45","804","1","0","0","3","0","701399"
"234","2014-10-01 00:00:00","0","804","1","0","0","8","0","73"
"234","2014-10-01 00:00:00","140","804","1","0","0","8","0","7323"
"234","2014-10-01 00:00:00","45","804","1","0","0","3","0","732393"
"234","2014-10-01 00:00:00","95","804","1","0","0","5","0","732399"
"234","2014-10-01 00:00:00","0","804","1","0","0","3","0","87"
"234","2014-10-01 00:00:00","10","804","1","0","0","3","0","8715"
"234","2014-10-01 00:00:00","10","804","1","0","0","3","0","871500"
"234","2014-12-01 00:00:00","0","804","2","0","0","1620","0","90"
"234","2014-12-01 00:00:00","1","804","2","0","0","1620","0","9030"
"234","2014-12-01 00:00:00","1","804","2","0","0","1620","0","903089"
"234","2014-10-01 00:00:00","0","804","1","0","0","1","0","95"
"234","2014-10-01 00:00:00","19","804","1","0","0","1","0","9503"
"234","2014-10-01 00:00:00","19","804","1","0","0","1","0","950300"
"234","2014-10-01 00:00:00","0","804","1","0","0","427338","0","TOTAL"
"234","2014-01-01 00:00:00","0","804","1","0","0","6371519","0","TOTAL"
"234","2014-02-01 00:00:00","0","804","1","0","0","1202059","0","TOTAL"
"234","2014-03-01 00:00:00","0","804","1","0","0","479988","0","TOTAL"
"234","2014-06-01 00:00:00","0","804","1","0","0","2736273","0","TOTAL"
"234","2014-05-01 00:00:00","0","804","1","0","0","166967","0","TOTAL"
"234","2014-04-01 00:00:00","0","804","1","0","0","909193","0","TOTAL"
"234","2014-12-01 00:00:00","0","804","2","0","0","1620","0","TOTAL"
"234","2014-12-01 00:00:00","0","804","1","0","0","913750","0","TOTAL"
"234","2014-11-01 00:00:00","0","804","1","0","0","327075","0","TOTAL"
"234","2014-07-01 00:00:00","0","804","1","0","0","1016071","0","TOTAL"
"234","2014-08-01 00:00:00","0","804","1","0","0","455585","0","TOTAL"
"234","2014-09-01 00:00:00","0","804","1","0","0","94730","0","TOTAL"
